beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,time_ms,status
2.0,1.0,0.1,0.1,10,0,0.0,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,79.54950002022088,success
2.0,1.0,0.1,0.1,10,0,0.1,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,90.12549999170005,success
2.0,1.0,0.1,0.1,10,0,0.2,2.571545266493451,1.365563832812185,0.0,0.898839850439672,True,95.7431998103857,success
2.0,1.0,0.1,0.1,10,0,0.3,2.3792993242532616,1.2707351751025804,0.08453525695722199,0.8627493024998226,True,91.31849999539554,success
2.0,1.0,0.1,0.1,10,1,0.0,2.356976838966783,1.3175276993920266,0.0,0.9340812946105465,True,87.94880006462336,success
2.0,1.0,0.1,0.1,10,1,0.1,2.0246411295474163,1.1873477166846402,0.12121410706337736,0.9307904169351708,True,104.4616000726819,success
2.0,1.0,0.1,0.1,10,1,0.2,1.7219488107942396,1.072338619349482,0.22580382435616309,0.923753903686049,True,111.04129999876022,success
2.0,1.0,0.1,0.1,10,1,0.3,1.572198764504655,1.0166268956537163,0.27501781831595257,0.9172032173368972,True,100.01669987104833,success
2.0,1.0,0.1,0.1,10,2,0.0,2.4302837588233914,0.8044600120897922,0.0803148864690085,0.9821779868140508,True,92.44480007328093,success
2.0,1.0,0.1,0.1,10,2,0.1,2.012135695654401,0.708215648503446,0.17105473376884128,0.9820661935178615,True,99.21559994108975,success
2.0,1.0,0.1,0.1,10,2,0.2,1.833538061286394,0.6679471593598534,0.20831889678029536,0.9797766779391396,True,87.02009986154735,success
2.0,1.0,0.1,0.1,10,2,0.3,1.718208607158973,0.641966539424432,0.23193398331821466,0.9767237475947756,True,99.08509999513626,success
2.0,1.0,0.1,0.1,10,3,0.0,1.7427147989854155,0.5546620795948114,0.297289469760197,0.9665535646952564,True,102.07389993593097,success
2.0,1.0,0.1,0.1,10,3,0.1,1.6237779241080752,0.5292239866949457,0.3192919379673978,0.9676170515111444,True,104.57480000331998,success
2.0,1.0,0.1,0.1,10,3,0.2,1.553589228249917,0.5137723345956074,0.33223678525069494,0.9668157358667046,True,101.03070014156401,success
2.0,1.0,0.1,0.1,10,3,0.3,1.503315613034371,0.5022608665179937,0.34158310094511085,0.9650365725893717,True,103.52030000649393,success
2.0,1.0,0.1,0.1,10,4,0.0,1.5398737913177227,1.04491276737285,0.0,0.967068588579566,True,86.48890000768006,success
2.0,1.0,0.1,0.1,10,4,0.1,1.5398737913177227,1.04491276737285,0.0,0.967068588579566,True,84.83010018244386,success
2.0,1.0,0.1,0.1,10,4,0.2,1.5398737913177227,1.04491276737285,0.0,0.967068588579566,True,88.13629997894168,success
2.0,1.0,0.1,0.1,10,4,0.3,1.5398737913177227,1.04491276737285,0.0,0.967068588579566,True,87.23270008340478,success
2.0,1.0,0.1,0.1,10,5,0.0,2.1667720571438585,1.2104060453462444,0.0,0.878200167409843,True,72.17489997856319,success
2.0,1.0,0.1,0.1,10,5,0.1,2.1667720571438585,1.2104060453462444,0.0,0.878200167409843,True,69.94860013946891,success
2.0,1.0,0.1,0.1,10,5,0.2,2.1667720571438585,1.2104060453462444,0.0,0.878200167409843,True,80.03129996359348,success
2.0,1.0,0.1,0.1,10,5,0.3,2.1667720571438585,1.2104060453462444,0.0,0.878200167409843,True,78.49680003710091,success
2.0,1.0,0.1,0.1,10,6,0.0,0.9346321079727797,0.5678443538255994,0.3438704334824603,0.9611205837861555,True,107.70329996012151,success
2.0,1.0,0.1,0.1,10,6,0.1,0.9156698360883562,0.5635174475932073,0.34678903328235305,0.9625957385168398,True,112.35369998030365,success
2.0,1.0,0.1,0.1,10,6,0.2,0.9003348077742657,0.5601073824835905,0.34908133667966945,0.9637239972111818,True,117.46220011264086,success
2.0,1.0,0.1,0.1,10,6,0.3,0.8874501983173069,0.5573013003045099,0.35096095182066256,0.9646181790967728,True,122.23300011828542,success
2.0,1.0,0.1,0.1,10,7,0.0,0.9874357166828585,0.7811343195307243,0.49289007849987065,0.9903069142840574,True,109.98710012063384,success
2.0,1.0,0.1,0.1,10,7,0.1,0.9801709848798364,0.7787440929321239,0.4945970036114715,0.9903481623887542,True,118.61430015414953,success
2.0,1.0,0.1,0.1,10,7,0.2,0.973575096980549,0.7765582326713848,0.496141438501366,0.9903511266580429,True,113.92360017634928,success
2.0,1.0,0.1,0.1,10,7,0.3,0.9675136902571347,0.7745327212633448,0.49755698384502217,0.9903222741068117,True,116.45559989847243,success
2.0,1.0,0.1,0.1,10,8,0.0,1.2834538256174834,0.7436862705898667,0.1312141606481702,0.9163789138382235,True,91.16430021822453,success
2.0,1.0,0.1,0.1,10,8,0.1,1.1957649246467645,0.7127587550501335,0.15347392067805163,0.91886405017405,True,104.03200006112456,success
2.0,1.0,0.1,0.1,10,8,0.2,1.1426473747403243,0.6944970432371613,0.16615774155053048,0.9202679227670457,True,107.26510011591017,success
2.0,1.0,0.1,0.1,10,8,0.3,1.1045899396360999,0.6816132264597882,0.17485865264152647,0.9211957035029172,True,102.81340009532869,success
2.0,1.0,0.1,0.1,10,9,0.0,1.2951634471979316,0.49751680713377605,0.42951160614490747,0.9554441608242146,True,126.27570005133748,success
2.0,1.0,0.1,0.1,10,9,0.1,1.2251551750511904,0.4827605127209374,0.440962476632039,0.955936048123905,True,96.72409994527698,success
2.0,1.0,0.1,0.1,10,9,0.2,1.1798961869387146,0.4733871359271641,0.44807515318246366,0.9557274072176195,True,106.69149993918836,success
2.0,1.0,0.1,0.1,10,9,0.3,1.1463381460108808,0.4664943612118524,0.45320301052692,0.9552187916223067,True,107.79940010979772,success
